,Unnamed: 0,mol,smiles,pic50
6851,,,N(c1c(CC)cccc1CC)C(=O)c1c2c(n(C)n1)-c1c(cnc(Nc3c(OC(F)(F)F)cc(C(=O)N4CCC[C@@H]4CN4CCCC4)cc3)n1)CC2,5.019953996193042
6852,,,C(c1c(NC(c2c3c(n(C)n2)-c2c(cnc(Nc4c(OC(F)(F)F)cc(C(=O)N5CCC[C@@H]5CN5CCCC5)cc4)n2)CC3)=O)c(CC)ccc1)C,5.01729207541481
6853,,,C(=O)(Nc1c(CC)cccc1CC)c1c2c(n(C)n1)-c1nc(Nc3c(OC(F)(F)F)cc(C(N4[C@@H](CN5CCCC5)CCC4)=O)cc3)ncc1CC2,5.002453361083597
6854,,,c1(OC(F)(F)F)cc(C(N2[C@@H](CN3CCCC3)CCC2)=O)ccc1Nc1ncc2c(n1)-c1n(C)nc(C(Nc3c(CC)cccc3CC)=O)c1CC2,4.9892896231347645
6855,,,C(c1cccc(CC)c1NC(c1c2c(n(C)n1)-c1nc(Nc3ccc(C(N4[C@@H](CN5CCCC5)CCC4)=O)cc3OC(F)(F)F)ncc1CC2)=O)C,5.044538034764547
6856,,,c1(CC)cccc(CC)c1NC(c1nn(C)c2c1CCc1cnc(Nc3c(OC(F)(F)F)cc(C(N4CCC[C@@H]4CN4CCCC4)=O)cc3)nc1-2)=O,4.875868769814215
6857,,,c1cc(CC)c(NC(c2nn(C)c3c2CCc2c-3nc(Nc3ccc(C(N4[C@@H](CN5CCCC5)CCC4)=O)cc3OC(F)(F)F)nc2)=O)c(CC)c1,4.984921249644753
6858,,,c1c(C(NNC(=O)/C=C/c2ccc([N+](=O)[O-])cc2)=O)cc2c(c1)OCCO2,7.041105821079993
6859,,,C(c1cc2c(cc1)OCCO2)(=O)NNC(=O)/C=C/c1ccc([N+](=O)[O-])cc1,6.912756851004562
6860,,,c1cc2c(cc1C(NNC(=O)/C=C/c1ccc([N+](=O)[O-])cc1)=O)OCCO2,6.955329738814372
6861,,,c1cc(/C=C/C(NNC(c2ccc3c(c2)OCCO3)=O)=O)ccc1[N+]([O-])=O,7.146657544053692
6862,,,C(=C/c1ccc([N+]([O-])=O)cc1)\C(NNC(=O)c1ccc2c(c1)OCCO2)=O,6.9894796267741945
6863,,,C(=C/c1ccc([N+](=O)[O-])cc1)\C(NNC(=O)c1cc2c(cc1)OCCO2)=O,7.010941264361059
6864,,,c12c(ccc(C(NNC(/C=C/c3ccc([N+]([O-])=O)cc3)=O)=O)c1)OCCO2,6.874926318675081
6865,,,O1c2cc(C(=O)NNC(=O)/C=C/c3ccc([N+]([O-])=O)cc3)ccc2OCC1,6.947207125400751
6866,,,C1COc2ccc(C(NNC(=O)/C=C/c3ccc([N+]([O-])=O)cc3)=O)cc2O1,6.890313537930625
6867,,,c1(OC)c(/C=c2/c(=O)n3nc(C)c(=O)nc3s2)cc(Br)cc1,5.522940372613575
6868,,,c1cc(Br)cc(/C=c2\sc3n(nc(C)c(=O)n3)c2=O)c1OC,5.524897849366871
6869,,,O(c1ccc(Br)cc1/C=c1/c(=O)n2c(nc(=O)c(C)n2)s1)C,5.597425917549189
6870,,,n1c(=O)c(C)nn2c1s/c(=C\c1cc(Br)ccc1OC)c2=O,5.728742609968514
6871,,,O(c1c(/C=c2/c(=O)n3nc(C)c(=O)nc3s2)cc(Br)cc1)C,5.369098257234724
6872,,,c12n(c(=O)/c(=C/c3c(OC)ccc(Br)c3)s1)nc(C)c(=O)n2,5.57602334175486
6873,,,O=c1nc2s/c(=C\c3cc(Br)ccc3OC)c(=O)n2nc1C,5.452094478765561
6874,,,c12s/c(=C\c3cc(Br)ccc3OC)c(=O)n1nc(C)c(=O)n2,5.444942828459773
6875,,,n1c(C)c(=O)nc2n1c(=O)/c(=C/c1cc(Br)ccc1OC)s2,5.395979916321118
6876,,,c1c(S(N)(=O)=O)ccc(Nc2ncc3c(n2)N(c2ccn(C)n2)C(CC)C(=O)N3C)c1,5.915709205835095
6877,,,N1(C)C(=O)C(CC)N(c2nn(C)cc2)c2nc(Nc3ccc(S(=O)(N)=O)cc3)ncc21,5.910072069963774
6878,,,c1(N2C(CC)C(=O)N(C)c3cnc(Nc4ccc(S(N)(=O)=O)cc4)nc32)nn(C)cc1,5.9417184071705345
6879,,,n1c2c(cnc1Nc1ccc(S(N)(=O)=O)cc1)N(C)C(=O)C(CC)N2c1ccn(C)n1,5.977023334014245
6880,,,N1(c2ccn(C)n2)c2c(cnc(Nc3ccc(S(N)(=O)=O)cc3)n2)N(C)C(=O)C1CC,6.072490065255743
6881,,,n1(C)nc(N2c3c(cnc(Nc4ccc(S(=O)(=O)N)cc4)n3)N(C)C(=O)C2CC)cc1,5.986941871990052
6882,,,O=S(c1ccc(Nc2nc3c(cn2)N(C)C(=O)C(CC)N3c2nn(C)cc2)cc1)(=O)N,6.018344798415663
6883,,,c1c(S(N)(=O)=O)ccc(Nc2nc3c(cn2)N(C)C(=O)C(CC)N3c2nn(C)cc2)c1,6.078157336306644
6884,,,c1(Nc2ccc(S(N)(=O)=O)cc2)ncc2c(n1)N(c1ccn(C)n1)C(CC)C(=O)N2C,5.833351762672033
6885,,,O(c1cc2n(-c3cc(OCCCc4ccccc4)c(C(=O)N)s3)cnc2cc1OC)C,7.041758725336816
6886,,,C(Oc1c(C(N)=O)sc(-n2c3cc(OC)c(OC)cc3nc2)c1)CCc1ccccc1,7.43134438562974
6887,,,c1(-n2c3c(cc(OC)c(OC)c3)nc2)sc(C(N)=O)c(OCCCc2ccccc2)c1,7.109262427341534
6888,,,c1cc(CCCOc2c(C(=O)N)sc(-n3cnc4cc(OC)c(OC)cc34)c2)ccc1,7.274694826285913
6889,,,c1ccccc1CCCOc1c(C(=O)N)sc(-n2cnc3cc(OC)c(OC)cc23)c1,7.298562113950289
6890,,,c12c(cc(OC)c(OC)c1)ncn2-c1cc(OCCCc2ccccc2)c(C(N)=O)s1,7.406472137723669
6891,,,O(C)c1cc2ncn(-c3cc(OCCCc4ccccc4)c(C(N)=O)s3)c2cc1OC,7.211566304765995
6892,,,c1cc(CCCOc2c(C(N)=O)sc(-n3cnc4c3cc(OC)c(OC)c4)c2)ccc1,7.227014942480902
6893,,,COc1c(OC)cc2c(ncn2-c2sc(C(=O)N)c(OCCCc3ccccc3)c2)c1,7.235267592009423
6894,,,c1c(OC(c2cc(CO)ccc2Cl)C)c(C(=O)N)sc1-c1n2ccccc2nc1,7.586719544206397
6895,,,C(c1cc(C(C)Oc2cc(-c3n4c(cccc4)nc3)sc2C(=O)N)c(Cl)cc1)O,7.486407708122244
6896,,,CC(Oc1c(C(N)=O)sc(-c2n3ccccc3nc2)c1)c1cc(CO)ccc1Cl,7.365850796585275
6897,,,C(c1cc(C(Oc2c(C(=O)N)sc(-c3cnc4ccccn34)c2)C)c(Cl)cc1)O,7.3361921826533845
6898,,,n12ccccc1ncc2-c1cc(OC(c2cc(CO)ccc2Cl)C)c(C(=O)N)s1,7.308660764695985
6899,,,O=C(c1c(OC(C)c2c(Cl)ccc(CO)c2)cc(-c2n3c(nc2)cccc3)s1)N,7.432575857315762
6900,,,c1ccn2c(-c3cc(OC(c4c(Cl)ccc(CO)c4)C)c(C(=O)N)s3)cnc2c1,7.520846446213991
6901,,,c1ccc2n(c1)c(-c1sc(C(=O)N)c(OC(c3c(Cl)ccc(CO)c3)C)c1)cn2,7.403661946802617
6902,,,c1cc(CO)cc(C(Oc2c(C(N)=O)sc(-c3n4ccccc4nc3)c2)C)c1Cl,7.431087701285466
6903,,,c1(N[C@@H](C)c2ccccc2)cc2c(onc2-c2cccc(Cl)c2)cn1,6.110348998708728
6904,,,c1c2c(cnc1N[C@H](c1ccccc1)C)onc2-c1cc(Cl)ccc1,6.133512444125503
6905,,,n1oc2cnc(N[C@@H](C)c3ccccc3)cc2c1-c1cccc(Cl)c1,6.290717568949985
6906,,,C[C@@H](c1ccccc1)Nc1ncc2onc(-c3cc(Cl)ccc3)c2c1,6.285563230591916
6907,,,c1([C@H](C)Nc2ncc3onc(-c4cc(Cl)ccc4)c3c2)ccccc1,6.16005030836682
6908,,,[C@H](Nc1ncc2onc(-c3cc(Cl)ccc3)c2c1)(C)c1ccccc1,6.203384258359682
6909,,,c12c(onc1-c1cc(Cl)ccc1)cnc(N[C@H](c1ccccc1)C)c2,6.2692134925870775
6910,,,n1cc2onc(-c3cc(Cl)ccc3)c2cc1N[C@@H](C)c1ccccc1,6.147410460900396
6911,,,n1c(-c2cc(Cl)ccc2)c2c(cnc(N[C@H](c3ccccc3)C)c2)o1,6.205710467851177
6912,,,CC(C)(C)c1onc(NC(Nc2ccc(-c3cn4c(scc4C(NCCCN(C)C)=O)n3)cc2)=O)c1,4.910507014194872
6913,,,C(CN(C)C)CNC(c1csc2nc(-c3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)cn12)=O,4.971686110016657
6914,,,C(Nc1ccc(-c2cn3c(scc3C(NCCCN(C)C)=O)n2)cc1)(Nc1cc(C(C)(C)C)on1)=O,4.839945094286116
6915,,,CC(C)(c1cc(NC(=O)Nc2ccc(-c3cn4c(C(=O)NCCCN(C)C)csc4n3)cc2)no1)C,4.96877976902111
6916,,,N(CCCNC(c1csc2n1cc(-c1ccc(NC(=O)Nc3cc(C(C)(C)C)on3)cc1)n2)=O)(C)C,5.161187259506631
6917,,,c12scc(C(=O)NCCCN(C)C)n1cc(-c1ccc(NC(=O)Nc3noc(C(C)(C)C)c3)cc1)n2,4.967856712810755
6918,,,c1cc(-c2cn3c(n2)scc3C(NCCCN(C)C)=O)ccc1NC(=O)Nc1noc(C(C)(C)C)c1,5.111007394769327
6919,,,c12n(c(C(=O)NCCCN(C)C)cs1)cc(-c1ccc(NC(=O)Nc3cc(C(C)(C)C)on3)cc1)n2,4.8860342642239845
6920,,,c1cc(NC(=O)Nc2noc(C(C)(C)C)c2)ccc1-c1cn2c(C(=O)NCCCN(C)C)csc2n1,4.988804410307215
6921,,,c1(C(F)(F)F)ccccc1COc1c(C(=O)N)sc(-c2sc(N)nc2)c1,5.686487209157843
6922,,,c1(COc2cc(-c3cnc(N)s3)sc2C(N)=O)ccccc1C(F)(F)F,5.3079188721146675
6923,,,FC(c1ccccc1COc1c(C(=O)N)sc(-c2cnc(N)s2)c1)(F)F,5.484746982488411
6924,,,s1c(-c2sc(C(N)=O)c(OCc3ccccc3C(F)(F)F)c2)cnc1N,5.53280672768773
6925,,,c1ccc(C(F)(F)F)c(COc2c(C(N)=O)sc(-c3sc(N)nc3)c2)c1,5.547763988222424
6926,,,c1cc(C(F)(F)F)c(COc2c(C(=O)N)sc(-c3sc(N)nc3)c2)cc1,5.3986315303663135
6927,,,O(Cc1ccccc1C(F)(F)F)c1c(C(=O)N)sc(-c2sc(N)nc2)c1,5.4175989156810305
6928,,,c1cccc(COc2c(C(=O)N)sc(-c3sc(N)nc3)c2)c1C(F)(F)F,5.504140789978367
6929,,,c1ccc(C(F)(F)F)c(COc2c(C(=O)N)sc(-c3cnc(N)s3)c2)c1,5.775240456449901
6930,,,c1(OC)cccc(COc2c(C(=O)N)sc(-n3c4ccccc4nc3)c2)c1,7.414283755102061
6931,,,c1c(COc2cc(-n3c4ccccc4nc3)sc2C(N)=O)cc(OC)cc1,7.5174532608110045
6932,,,C(Oc1cc(-n2cnc3ccccc32)sc1C(=O)N)c1cccc(OC)c1,7.45698014653905
6933,,,O(c1cccc(COc2c(C(=O)N)sc(-n3c4c(nc3)cccc4)c2)c1)C,7.603301577754208
6934,,,c1c(OC)cccc1COc1cc(-n2c3ccccc3nc2)sc1C(N)=O,7.3888076002018925
6935,,,O(c1cccc(COc2c(C(N)=O)sc(-n3c4c(cccc4)nc3)c2)c1)C,7.69668121344996
6936,,,c1cccc2ncn(-c3sc(C(=O)N)c(OCc4cc(OC)ccc4)c3)c12,7.5667266368687045
6937,,,c1c(-n2cnc3ccccc32)sc(C(N)=O)c1OCc1cc(OC)ccc1,7.55347827128282
6938,,,O(Cc1cccc(OC)c1)c1cc(-n2c3ccccc3nc2)sc1C(N)=O,7.389775298206867
6939,,,O(C(C)(C)C)C(n1c(-c2cnn(C)c2)cc2c1cc(Nc1ccc(C(=O)N(C)C)cc1Cl)nc2)=O,4.186299337721003
6940,,,c1cc(C(=O)N(C)C)cc(Cl)c1Nc1cc2c(cc(-c3cn(C)nc3)n2C(OC(C)(C)C)=O)cn1,4.04382672985425
6941,,,c1(C(N(C)C)=O)ccc(Nc2ncc3cc(-c4cnn(C)c4)n(C(OC(C)(C)C)=O)c3c2)c(Cl)c1,3.831856556462128
6942,,,c1nc(Nc2c(Cl)cc(C(=O)N(C)C)cc2)cc2n(C(=O)OC(C)(C)C)c(-c3cn(C)nc3)cc12,3.9230948290018657
6943,,,c1(Nc2ccc(C(=O)N(C)C)cc2Cl)ncc2c(n(C(=O)OC(C)(C)C)c(-c3cn(C)nc3)c2)c1,4.0107573275759
6944,,,C(=O)(c1cc(Cl)c(Nc2ncc3cc(-c4cnn(C)c4)n(C(=O)OC(C)(C)C)c3c2)cc1)N(C)C,3.863076646950003
6945,,,c1c(-c2cc3cnc(Nc4c(Cl)cc(C(=O)N(C)C)cc4)cc3n2C(OC(C)(C)C)=O)cn(C)n1,4.067832012958798
6946,,,c1cc(C(N(C)C)=O)cc(Cl)c1Nc1cc2c(cn1)cc(-c1cnn(C)c1)n2C(=O)OC(C)(C)C,3.9199616541733384
6947,,,c1(Nc2ccc(C(N(C)C)=O)cc2Cl)cc2n(C(=O)OC(C)(C)C)c(-c3cnn(C)c3)cc2cn1,3.94023295852291
6948,,,Cn1c(=O)n(C)c(=O)c2cc3c(nc12)-c1c(cccc1)NC(=O)C3,3.960184926743266
6949,,,c12cc3c(=O)n(C)c(=O)n(C)c3nc1-c1c(cccc1)NC(=O)C2,4.046438215550213
6950,,,c12c(cc3c(n(C)c(=O)n(C)c3=O)n1)CC(=O)Nc1c-2cccc1,3.7995669720159246
6951,,,Cn1c2c(cc3c(n2)-c2c(cccc2)NC(=O)C3)c(=O)n(C)c1=O,3.9021913158672166
6952,,,c12c(c(=O)n(C)c(=O)n1C)cc1c(n2)-c2c(cccc2)NC(=O)C1,4.081100931982991
6953,,,n1(C)c2nc3c(cc2c(=O)n(C)c1=O)CC(=O)Nc1c-3cccc1,4.151788887988741
6954,,,Cn1c(=O)c2c(n(C)c1=O)nc1c(c2)CC(=O)Nc2c-1cccc2,3.9597207123578206
6955,,,n1(C)c2c(cc3c(n2)-c2c(cccc2)NC(=O)C3)c(=O)n(C)c1=O,3.9379459811492423
6956,,,C1C(=O)Nc2c(cccc2)-c2c1cc1c(=O)n(C)c(=O)n(C)c1n2,3.6968224003139225
6957,,,FC(F)(Oc1c(Nc2nc3c(cn2)CCc2c(C(N)=O)cn(C)c2-3)cc(C2CCN(C)CC2)cc1)F,8.22414781995702
6958,,,c1cc(OC(F)(F)F)c(Nc2ncc3c(n2)-c2c(c(C(=O)N)cn2C)CC3)cc1C1CCN(C)CC1,8.23280366648388
6959,,,n1c2c(cnc1Nc1c(OC(F)(F)F)ccc(C3CCN(C)CC3)c1)CCc1c(C(N)=O)cn(C)c1-2,8.120706192159972
6960,,,O(C(F)(F)F)c1ccc(C2CCN(C)CC2)cc1Nc1ncc2c(n1)-c1c(c(C(N)=O)cn1C)CC2,8.31668999585092
6961,,,CN1CCC(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(=O)N)cn3C)CC4)c2)CC1,8.295004326373123
6962,,,CN1CCC(c2cc(Nc3ncc4c(n3)-c3c(c(C(=O)N)cn3C)CC4)c(OC(F)(F)F)cc2)CC1,8.253429711663237
6963,,,c1n(C)c2c(c1C(=O)N)CCc1c-2nc(Nc2cc(C3CCN(C)CC3)ccc2OC(F)(F)F)nc1,8.237815054317192
6964,,,c1n(C)c2c(c1C(=O)N)CCc1cnc(Nc3cc(C4CCN(C)CC4)ccc3OC(F)(F)F)nc1-2,8.126581978933903
6965,,,N(c1c(OC(F)(F)F)ccc(C2CCN(C)CC2)c1)c1nc2c(cn1)CCc1c(C(=O)N)cn(C)c1-2,8.11092622097678
6966,,,[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1n(CCCCCCCCc2ccccc2-c2ccccc2)cnc1)NC([C@H](CC(C)C)NC([C@@H]1CCCN1C(C)=O)=O)=O)CO)(C(=O)N)[C@@H](C)OP(O)(O)=O,7.305332193109475
6967,,,CC(N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(N[C@@H](CO)C(N[C@@H]([C@H](OP(O)(O)=O)C)C(=O)N)=O)=O)Cc1cncn1CCCCCCCCc1c(-c2ccccc2)cccc1)=O,7.4111581583033095
6968,,,OC[C@H](NC([C@H](Cc1n(CCCCCCCCc2c(-c3ccccc3)cccc2)cnc1)NC(=O)[C@@H](NC(=O)[C@H]1N(C(=O)C)CCC1)CC(C)C)=O)C(N[C@@H]([C@@H](C)OP(O)(=O)O)C(=O)N)=O,7.406569446984447
6969,,,O=C([C@H](CO)NC(=O)[C@H](Cc1n(CCCCCCCCc2c(-c3ccccc3)cccc2)cnc1)NC([C@@H](NC(=O)[C@H]1N(C(C)=O)CCC1)CC(C)C)=O)N[C@H](C(N)=O)[C@H](OP(O)(O)=O)C,7.272274325088992
6970,,,O=C([C@H](CO)NC([C@H](Cc1cncn1CCCCCCCCc1ccccc1-c1ccccc1)NC([C@@H](NC([C@@H]1CCCN1C(C)=O)=O)CC(C)C)=O)=O)N[C@@H]([C@@H](C)OP(O)(=O)O)C(N)=O,7.246909100743194
6971,,,c1c(-c2c(CCCCCCCCn3cncc3C[C@@H](C(N[C@@H](CO)C(N[C@H](C(=O)N)[C@H](OP(O)(O)=O)C)=O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]3N(C(=O)C)CCC3)cccc2)cccc1,7.277705317770056
6972,,,C(CCCc1c(-c2ccccc2)cccc1)CCCCn1c(C[C@H](NC([C@@H](NC(=O)[C@@H]2CCCN2C(C)=O)CC(C)C)=O)C(N[C@@H](CO)C(N[C@@H]([C@@H](C)OP(O)(=O)O)C(N)=O)=O)=O)cnc1,7.3622492450230475
6973,,,[C@@H](OP(O)(O)=O)(C)[C@@H](C(N)=O)NC([C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)C)Cc1n(CCCCCCCCc2c(-c3ccccc3)cccc2)cnc1)=O,7.38338399657146
6974,,,CC(N1CCC[C@H]1C(N[C@@H](CC(C)C)C(N[C@H](C(N[C@H](C(N[C@H](C(=O)N)[C@H](OP(O)(O)=O)C)=O)CO)=O)Cc1cncn1CCCCCCCCc1ccccc1-c1ccccc1)=O)=O)=O,7.397816854717892
6975,,,O=C(c1ccc(Nc2nc3c(cn2)CC(=O)Nc2c-3ccc(Cl)c2)cc1)O,7.4173541465801405
6976,,,c1cc(Cl)cc2c1-c1nc(Nc3ccc(C(O)=O)cc3)ncc1CC(=O)N2,7.454689745778577
6977,,,c1(Cl)cc2c(cc1)-c1c(cnc(Nc3ccc(C(O)=O)cc3)n1)CC(=O)N2,7.475550463151355
6978,,,Clc1ccc2c(c1)NC(=O)Cc1cnc(Nc3ccc(C(O)=O)cc3)nc1-2,7.339539564762985
6979,,,n1c(Nc2ccc(C(=O)O)cc2)ncc2c1-c1ccc(Cl)cc1NC(=O)C2,7.434479756070759
6980,,,c12c(cc(Cl)cc1)NC(=O)Cc1cnc(Nc3ccc(C(O)=O)cc3)nc1-2,7.414778633050489
6981,,,c1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2NC(=O)C3)ccc1C(=O)O,7.42985547403534
6982,,,c1cc2c(cc1Cl)NC(=O)Cc1cnc(Nc3ccc(C(=O)O)cc3)nc1-2,7.524490217624126
6983,,,O=C1Nc2c(ccc(Cl)c2)-c2c(cnc(Nc3ccc(C(O)=O)cc3)n2)C1,7.465026146795036
6984,,,c1c(O)ccc(Nc2nc3c(cn2)CC(=O)Nc2cc(OC)ccc2-3)c1,5.954114191088142
6985,,,c12c(cc(OC)cc1)NC(=O)Cc1cnc(Nc3ccc(O)cc3)nc1-2,6.193939626814775
6986,,,c1(Nc2ccc(O)cc2)nc2c(cn1)CC(=O)Nc1cc(OC)ccc1-2,6.091890395592291
6987,,,COc1ccc2c(c1)NC(=O)Cc1cnc(Nc3ccc(O)cc3)nc1-2,6.273617734133739
6988,,,c1c(O)ccc(Nc2ncc3c(n2)-c2ccc(OC)cc2NC(=O)C3)c1,6.1089123328083135
6989,,,C1c2c(nc(Nc3ccc(O)cc3)nc2)-c2c(cc(OC)cc2)NC1=O,6.099150870208783
6990,,,N(c1ccc(O)cc1)c1ncc2c(n1)-c1ccc(OC)cc1NC(=O)C2,6.015289636324336
6991,,,c12cc(OC)ccc1-c1nc(Nc3ccc(O)cc3)ncc1CC(=O)N2,6.23422721061526
6992,,,COc1ccc2c(c1)NC(=O)Cc1cnc(Nc3ccc(O)cc3)nc1-2,5.971181825178077
6993,,,N(C(NC(=O)c1ccccc1)=S)c1c(Br)cc(S(N)(=O)=O)cc1Br,4.3373755663042095
6994,,,c1ccc(C(NC(Nc2c(Br)cc(S(=O)(=O)N)cc2Br)=S)=O)cc1,4.224928214414592
6995,,,c1(Br)c(NC(NC(c2ccccc2)=O)=S)c(Br)cc(S(=O)(N)=O)c1,4.200936847401639
6996,,,c1c(S(=O)(N)=O)cc(Br)c(NC(NC(=O)c2ccccc2)=S)c1Br,4.177223264322384
6997,,,S=C(Nc1c(Br)cc(S(N)(=O)=O)cc1Br)NC(c1ccccc1)=O,4.193679738190794
6998,,,Brc1c(NC(=S)NC(=O)c2ccccc2)c(Br)cc(S(=O)(N)=O)c1,4.105655395275583
6999,,,NS(=O)(c1cc(Br)c(NC(NC(=O)c2ccccc2)=S)c(Br)c1)=O,4.237599193875506
7000,,,c1c(C(NC(Nc2c(Br)cc(S(=O)(N)=O)cc2Br)=S)=O)cccc1,4.303397750030331
7001,,,O=C(c1ccccc1)NC(Nc1c(Br)cc(S(=O)(N)=O)cc1Br)=S,4.123083810514552
7002,,,C12=C([C@H]3[C@@](C)(C(=O)CC3)C[C@H]1OC(C)=O)C(=O)c1c3c(co1)C(=O)O[C@H](COC)[C@]23C,7.914528634361263
7003,,,O=C(C)O[C@@H]1C[C@]2(C)C(=O)CC[C@H]2C2=C1[C@]1(C)c3c(coc3C2=O)C(=O)O[C@@H]1COC,7.552077485644007
7004,,,C[C@@]12C(=O)CC[C@H]1C1=C([C@]3(C)c4c(coc4C1=O)C(=O)O[C@@H]3COC)[C@H](OC(=O)C)C2,7.545634747652799
7005,,,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C([C@H]2[C@@](C)(C(=O)CC2)C[C@H]1OC(=O)C)C3=O,7.604501261576704
7006,,,CC(=O)O[C@H]1C2=C(C(=O)c3occ4c3[C@]2(C)[C@@H](COC)OC4=O)[C@H]2[C@@](C)(C(=O)CC2)C1,7.677467879678064
7007,,,c12c3c(oc1)C(=O)C1=C([C@H](OC(=O)C)C[C@@]4(C)[C@H]1CCC4=O)[C@@]3(C)[C@@H](COC)OC2=O,7.67575471741773
7008,,,C[C@@]12C(=O)CC[C@H]1C1=C([C@]3(C)c4c(coc4C1=O)C(=O)O[C@@H]3COC)[C@H](OC(C)=O)C2,7.639198920407244
7009,,,C1C[C@H]2C3=C([C@H](OC(C)=O)C[C@]2(C)C1=O)[C@@]1(C)[C@@H](COC)OC(=O)c2c1c(oc2)C3=O,7.643406670015589
7010,,,C[C@@]12C3=C(C(=O)c4c1c(co4)C(=O)O[C@@H]2COC)[C@H]1[C@](C)(C[C@H]3OC(C)=O)C(=O)CC1,7.6262682131215245
7011,,,C(NC1CCN(C)CC1)(=O)c1cc(OC)c(Nc2nc3c(cn2)N(C)C(=O)CN3C2CCCC2)cc1,7.343683804474362
7012,,,C1N(C)CCC(NC(=O)c2cc(OC)c(Nc3ncc4c(n3)N(C3CCCC3)CC(=O)N4C)cc2)C1,7.438079539579455
7013,,,c1(C(=O)NC2CCN(C)CC2)cc(OC)c(Nc2nc3c(cn2)N(C)C(=O)CN3C2CCCC2)cc1,7.341586029166464
7014,,,N(C1CCN(C)CC1)C(c1cc(OC)c(Nc2nc3c(cn2)N(C)C(=O)CN3C2CCCC2)cc1)=O,7.170643064046552
7015,,,c1(Nc2nc3c(cn2)N(C)C(=O)CN3C2CCCC2)ccc(C(NC2CCN(C)CC2)=O)cc1OC,7.096194166860455
7016,,,n1c(Nc2c(OC)cc(C(=O)NC3CCN(C)CC3)cc2)nc2c(c1)N(C)C(=O)CN2C1CCCC1,7.272705092422911
7017,,,n1c2c(cnc1Nc1c(OC)cc(C(NC3CCN(C)CC3)=O)cc1)N(C)C(=O)CN2C1CCCC1,7.193895485083797
7018,,,C1N(C)CCC(NC(c2cc(OC)c(Nc3nc4c(cn3)N(C)C(=O)CN4C3CCCC3)cc2)=O)C1,7.061913000672679
7019,,,COc1cc(C(NC2CCN(C)CC2)=O)ccc1Nc1nc2c(cn1)N(C)C(=O)CN2C1CCCC1,7.125368766285332
7020,,,FC(F)(F)c1ccccc1C(C)Oc1cc(-n2cnc3ccccc32)sc1C(=O)N,8.086343150851487
7021,,,c1(OC(c2c(C(F)(F)F)cccc2)C)c(C(=O)N)sc(-n2c3ccccc3nc2)c1,7.956635195238633
7022,,,CC(Oc1cc(-n2cnc3ccccc32)sc1C(=O)N)c1ccccc1C(F)(F)F,8.073158219254106
7023,,,O(c1cc(-n2c3c(cccc3)nc2)sc1C(N)=O)C(C)c1c(C(F)(F)F)cccc1,8.121276376085929
7024,,,c1cc(C(F)(F)F)c(C(C)Oc2c(C(N)=O)sc(-n3c4ccccc4nc3)c2)cc1,7.8883051270995725
7025,,,s1c(C(N)=O)c(OC(c2c(C(F)(F)F)cccc2)C)cc1-n1c2ccccc2nc1,8.123565941011304
7026,,,n1cn(-c2cc(OC(c3ccccc3C(F)(F)F)C)c(C(N)=O)s2)c2ccccc12,8.139581440316093
7027,,,n1c2c(cccc2)n(-c2cc(OC(C)c3ccccc3C(F)(F)F)c(C(N)=O)s2)c1,7.928616050648217
7028,,,c1(OC(c2c(C(F)(F)F)cccc2)C)cc(-n2cnc3ccccc23)sc1C(N)=O,8.060805371072862
7029,,,Fc1cc(COc2c(Cl)cc(Nc3ncnc4ccc(-c5cccc(/C=C/C(=O)NO)c5)cc34)cc2)ccc1,5.299268334812974
7030,,,Fc1cccc(COc2ccc(Nc3ncnc4c3cc(-c3cc(/C=C/C(NO)=O)ccc3)cc4)cc2Cl)c1,5.115056666461698
7031,,,c1(Nc2c3c(ncn2)ccc(-c2cc(/C=C/C(=O)NO)ccc2)c3)cc(Cl)c(OCc2cccc(F)c2)cc1,5.279766444331782
7032,,,c1(COc2ccc(Nc3c4c(ccc(-c5cccc(/C=C/C(NO)=O)c5)c4)ncn3)cc2Cl)cc(F)ccc1,5.277343749350215
7033,,,n1cnc2c(cc(-c3cc(/C=C/C(=O)NO)ccc3)cc2)c1Nc1ccc(OCc2cc(F)ccc2)c(Cl)c1,5.232860054982113
7034,,,c1c(-c2ccc3c(c(Nc4cc(Cl)c(OCc5cc(F)ccc5)cc4)ncn3)c2)cc(/C=C/C(=O)NO)cc1,5.163487497089089
7035,,,Clc1cc(Nc2c3c(ccc(-c4cccc(/C=C/C(=O)NO)c4)c3)ncn2)ccc1OCc1cc(F)ccc1,5.111573184303407
7036,,,c1(Cl)c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(-c2cccc(/C=C/C(=O)NO)c2)cc3)c1,5.005857545024887
